	Lagrangian mass coordinate (Msun)	Radius coordinate (Rsun)	Luminosity (Lsun)	Total pressure (N m-2)	Density (kg m-3)	Temperature (K)	Specific internal energy (J kg-1)	Specific entropy (J K-1 kg-1)	Specific heat at constant pressure (J K-1 kg-1)	First adiabatic exponent	Adiabatic temperature gradient	Mean molecular weight (see note below)	Electron number density (m-3)	Electron pressure (N m-2)	Radiation pressure (N m-2)	Radiative temperature gradient	Material temperature gradient	Convective velocity (m s-1)	Rosseland mean opacity (m2 kg-1)	Power per unit mass from all nuclear reactions, excluding neutrino losses (W kg-1)	Power per unit mass from PP chain (W kg-1)	Power per unit mass from CNO cycle (W kg-1)	Power per unit mass from triple-alpha reaction (W kg-1)	Power loss per unit mass in nuclear neutrinos (W kg-1)	Power loss per unit mass in non-nuclear neutrinos (W kg-1)	Power per unit mass from gravitational contraction (W kg-1)	Hydrogen mass fraction (all ionization stages)	Molecular hydrogen mass fraction	Singly-ionized hydrogen mass fraction	Helium mass fraction (all ionization stages)	Singly-ionized helium mass fraction	Doubly-ionized helium mass fraction	Carbon mass fraction	Nitrogren mass fraction	Oxygen mass fraction	Electron degeneracy parameter
	7.28795383E-02	1.77916740E-01	1.89971913E+02	6.09017052E+16	1.76746352E+01	2.53027025E+07	5.27788425E+15	1.62353387E+09	3.82885784E+08	1.63821638E+00	3.80139186E-01	6.19122733E-01	9.03958434E+24	3.14847357E+16	1.03373133E+15	1.26730649E+00	3.80139296E-01	1.42328257E+04	4.29334650E-01	3.89983174E+03	5.40664116E+01	3.84576533E+03	0.00000000E+00	2.54877106E+02	1.84351506E-05	-0.00000000E+00	7.00187293E-01	9.22031532E-12	6.98665056E-01	2.79999413E-01	5.86443701E-06	2.81386920E-01	9.30269792E-05	1.03692624E-02	3.97419775E-03	-4.22798903E+00
	6.83293498E-02	1.74031855E-01	1.81277236E+02	6.11996142E+16	1.77273620E+01	2.53496800E+07	5.28815829E+15	1.62353394E+09	3.83009583E+08	1.63815270E+00	3.80095590E-01	6.19122669E-01	9.06655253E+24	3.16373093E+16	1.04142972E+15	1.28501284E+00	3.80095701E-01	1.43418912E+04	4.28817597E-01	4.02959874E+03	5.46329427E+01	3.97496580E+03	0.00000000E+00	2.63306184E+02	1.86828785E-05	-0.00000000E+00	7.00187329E-01	9.09643614E-12	6.98665196E-01	2.79999413E-01	5.82143846E-06	2.81386963E-01	9.31968042E-05	1.03691131E-02	3.97414194E-03	-4.22780643E+00
	6.40150882E-02	1.70192491E-01	1.72763570E+02	6.14889159E+16	1.77784717E+01	2.53951595E+07	5.29810669E+15	1.62353401E+09	3.83129510E+08	1.63809106E+00	3.80053385E-01	6.19122607E-01	9.09269364E+24	3.17854652E+16	1.04892351E+15	1.30247918E+00	3.80053498E-01	1.44481630E+04	4.28319439E-01	4.15912877E+03	5.51852752E+01	4.10394349E+03	0.00000000E+00	2.71717704E+02	1.89255847E-05	-0.00000000E+00	7.00187363E-01	8.97826939E-12	6.98665330E-01	2.79999413E-01	5.78017333E-06	2.81387004E-01	9.33611815E-05	1.03689676E-02	3.97408899E-03	-4.22762956E+00
	5.99259053E-02	1.66397224E-01	1.64438936E+02	6.17698141E+16	1.78280091E+01	2.54391863E+07	5.30773915E+15	1.62353407E+09	3.83245677E+08	1.63803139E+00	3.80012531E-01	6.19122548E-01	9.11803056E+24	3.19293085E+16	1.05621640E+15	1.31969760E+00	3.80012645E-01	1.45516867E+04	4.27839443E-01	4.28828175E+03	5.57235992E+01	4.23255815E+03	0.00000000E+00	2.80102682E+02	1.91632577E-05	-0.00000000E+00	7.00187396E-01	8.86550230E-12	6.98665459E-01	2.79999413E-01	5.74056241E-06	2.81387044E-01	9.35202450E-05	1.03688260E-02	3.97403871E-03	-4.22745825E+00
	5.60514172E-02	1.62644624E-01	1.56310456E+02	6.20425103E+16	1.78760179E+01	2.54818045E+07	5.31706514E+15	1.62353413E+09	3.83358193E+08	1.63797363E+00	3.79972985E-01	6.19122490E-01	9.14258564E+24	3.20689433E+16	1.06331211E+15	1.33666092E+00	3.79973100E-01	1.46525083E+04	4.27376907E-01	4.41692333E+03	5.62481135E+01	4.36067521E+03	0.00000000E+00	2.88452510E+02	1.93958946E-05	-0.00000000E+00	7.00187427E-01	8.75784284E-12	6.98665583E-01	2.79999413E-01	5.70253081E-06	2.81387082E-01	9.36741309E-05	1.03686883E-02	3.97399093E-03	-4.22729235E+00
	5.23816876E-02	1.58933251E-01	1.48384378E+02	6.23072034E+16	1.79225408E+01	2.55230568E+07	5.32609383E+15	1.62353419E+09	3.83467166E+08	1.63791773E+00	3.79934708E-01	6.19122436E-01	9.16638074E+24	3.22044721E+16	1.07021440E+15	1.35336264E+00	3.79934825E-01	1.47506748E+04	4.26931159E-01	4.54492501E+03	5.67590244E+01	4.48816598E+03	0.00000000E+00	2.96758957E+02	1.96235001E-05	-0.00000000E+00	7.00187458E-01	8.65501806E-12	6.98665703E-01	2.79999413E-01	5.66600766E-06	2.81387118E-01	9.38229768E-05	1.03685544E-02	3.97394552E-03	-4.22713169E+00
	4.89072118E-02	1.55261654E-01	1.40666105E+02	6.25640897E+16	1.79676195E+01	2.55629846E+07	5.33483415E+15	1.62353425E+09	3.83572697E+08	1.63786363E+00	3.79897662E-01	6.19122383E-01	9.18943718E+24	3.23359962E+16	1.07692702E+15	1.36979696E+00	3.79897780E-01	1.48462334E+04	4.26501555E-01	4.67216428E+03	5.72565448E+01	4.61490774E+03	0.00000000E+00	3.05014180E+02	1.98460865E-05	-0.00000000E+00	7.00187487E-01	8.55677263E-12	6.98665817E-01	2.79999413E-01	5.63092592E-06	2.81387153E-01	9.39669211E-05	1.03684242E-02	3.97390231E-03	-4.22697612E+00
	4.56189004E-02	1.51628364E-01	1.33160224E+02	6.28133623E+16	1.80112948E+01	2.56016282E+07	5.34329477E+15	1.62353430E+09	3.83674889E+08	1.63781128E+00	3.79861809E-01	6.19122332E-01	9.21177578E+24	3.24636151E+16	1.08345377E+15	1.38595873E+00	3.79861928E-01	1.49392315E+04	4.26087479E-01	4.79852471E+03	5.77408932E+01	4.74078382E+03	0.00000000E+00	3.13210731E+02	2.00636725E-05	-0.00000000E+00	7.00187516E-01	8.46286760E-12	6.98665928E-01	2.79999413E-01	5.59722207E-06	2.81387187E-01	9.41061013E-05	1.03682978E-02	3.97386119E-03	-4.22682548E+00
	4.25080638E-02	1.48031896E-01	1.25870543E+02	6.30552113E+16	1.80536062E+01	2.56390267E+07	5.35148411E+15	1.62353435E+09	3.83773838E+08	1.63776061E+00	3.79827112E-01	6.19122283E-01	9.23341682E+24	3.25874269E+16	1.08979843E+15	1.40184343E+00	3.79827233E-01	1.50297171E+04	4.25688341E-01	4.92389595E+03	5.82122927E+01	4.86568366E+03	0.00000000E+00	3.21341554E+02	2.02762833E-05	-0.00000000E+00	7.00187543E-01	8.37307908E-12	6.98666034E-01	2.79999413E-01	5.56483593E-06	2.81387219E-01	9.42406543E-05	1.03681751E-02	3.97382203E-03	-4.22667964E+00
	3.95663973E-02	1.44470743E-01	1.18800123E+02	6.32898237E+16	1.80945926E+01	2.56752179E+07	5.35941034E+15	1.62353440E+09	3.83869641E+08	1.63771158E+00	3.79793538E-01	6.19122236E-01	9.25438010E+24	3.27075277E+16	1.09596478E+15	1.41744715E+00	3.79793660E-01	1.51177381E+04	4.25303577E-01	5.04817378E+03	5.86709698E+01	4.98950281E+03	0.00000000E+00	3.29399990E+02	2.04839497E-05	-0.00000000E+00	7.00187570E-01	8.28719722E-12	6.98666136E-01	2.79999413E-01	5.53371048E-06	2.81387250E-01	9.43707154E-05	1.03680560E-02	3.97378472E-03	-4.22653846E+00
	3.67859665E-02	1.40943370E-01	1.11951322E+02	6.35173831E+16	1.81342914E+01	2.57102388E+07	5.36708138E+15	1.62353445E+09	3.83962389E+08	1.63766414E+00	3.79761050E-01	6.19122191E-01	9.27468488E+24	3.28240123E+16	1.10195658E+15	1.43276655E+00	3.79761173E-01	1.52033423E+04	4.24932645E-01	5.17126003E+03	5.91171542E+01	5.11214287E+03	0.00000000E+00	3.37379768E+02	2.06867076E-05	-0.00000000E+00	7.00187595E-01	8.20502518E-12	6.98666234E-01	2.79999413E-01	5.50379162E-06	2.81387280E-01	9.44964176E-05	1.03679404E-02	3.97374916E-03	-4.22640178E+00
	3.41591929E-02	1.37448214E-01	1.05325828E+02	6.37380696E+16	1.81727395E+01	2.57441247E+07	5.37450493E+15	1.62353450E+09	3.84052174E+08	1.63761824E+00	3.79729616E-01	6.19122147E-01	9.29434993E+24	3.29369733E+16	1.10777757E+15	1.44779887E+00	3.79729741E-01	1.52865778E+04	4.24575029E-01	5.29306253E+03	5.95510774E+01	5.23351146E+03	0.00000000E+00	3.45275006E+02	2.08845978E-05	-0.00000000E+00	7.00187620E-01	8.12637817E-12	6.98666328E-01	2.79999413E-01	5.47502808E-06	2.81387309E-01	9.46178920E-05	1.03678283E-02	3.97371524E-03	-4.22626949E+00
	3.16788401E-02	1.33983675E-01	9.89246994E+01	6.39520598E+16	1.82099725E+01	2.57769104E+07	5.38168845E+15	1.62353454E+09	3.84139081E+08	1.63757384E+00	3.79699205E-01	6.19122105E-01	9.31339350E+24	3.30465015E+16	1.11343146E+15	1.46254184E+00	3.79699330E-01	1.53674923E+04	4.24230234E-01	5.41349504E+03	5.99729722E+01	5.35352207E+03	0.00000000E+00	3.53080204E+02	2.10776652E-05	-0.00000000E+00	7.00187643E-01	8.05108265E-12	6.98666419E-01	2.79999413E-01	5.44737115E-06	2.81387337E-01	9.47352666E-05	1.03677197E-02	3.97368288E-03	-4.22614144E+00
	2.93380009E-02	1.30548112E-01	9.27484116E+01	6.41595266E+16	1.82460252E+01	2.58086292E+07	5.38863917E+15	1.62353458E+09	3.84223197E+08	1.63753088E+00	3.79669784E-01	6.19122065E-01	9.33183335E+24	3.31526861E+16	1.11892195E+15	1.47699368E+00	3.79669911E-01	1.54461333E+04	4.23897786E-01	5.53247708E+03	6.03830720E+01	5.47209400E+03	0.00000000E+00	3.60790230E+02	2.12659586E-05	-0.00000000E+00	7.00187666E-01	7.97897554E-12	6.98666506E-01	2.79999413E-01	5.42077465E-06	2.81387363E-01	9.48486666E-05	1.03676144E-02	3.97365200E-03	-4.22601752E+00
	2.71300839E-02	1.27139838E-01	8.67968914E+01	6.43606390E+16	1.82809313E+01	2.58393134E+07	5.39536407E+15	1.62353463E+09	3.84304602E+08	1.63748933E+00	3.79641324E-01	6.19122026E-01	9.34968674E+24	3.32556139E+16	1.12425266E+15	1.49115308E+00	3.79641452E-01	1.55225480E+04	4.23577230E-01	5.64993378E+03	6.07816103E+01	5.58915217E+03	0.00000000E+00	3.68400316E+02	2.14495300E-05	-0.00000000E+00	7.00187688E-01	7.90990349E-12	6.98666591E-01	2.79999413E-01	5.39519470E-06	2.81387389E-01	9.49582141E-05	1.03675124E-02	3.97362250E-03	-4.22589760E+00
	2.50488018E-02	1.23757111E-01	8.10695607E+01	6.45555623E+16	1.83147235E+01	2.58689945E+07	5.40186995E+15	1.62353466E+09	3.84383378E+08	1.63744913E+00	3.79613796E-01	6.19121989E-01	9.36697043E+24	3.33553700E+16	1.12942718E+15	1.50501918E+00	3.79613925E-01	1.55967832E+04	4.23268134E-01	5.76579575E+03	6.11688195E+01	5.70462693E+03	0.00000000E+00	3.75906046E+02	2.16284345E-05	-0.00000000E+00	7.00187709E-01	7.84372225E-12	6.98666672E-01	2.79999413E-01	5.37058964E-06	2.81387414E-01	9.50640280E-05	1.03674136E-02	3.97359433E-03	-4.22578156E+00
	2.30881588E-02	1.20398130E-01	7.55653768E+01	6.47444579E+16	1.83474336E+01	2.58977027E+07	5.40816336E+15	1.62353470E+09	3.84459601E+08	1.63741026E+00	3.79587171E-01	6.19121953E-01	9.38370067E+24	3.34520373E+16	1.13444907E+15	1.51859149E+00	3.79587301E-01	1.56688852E+04	4.22970083E-01	5.87999881E+03	6.15449311E+01	5.81845387E+03	0.00000000E+00	3.83303338E+02	2.18027294E-05	-0.00000000E+00	7.00187730E-01	7.78029610E-12	6.98666749E-01	2.79999413E-01	5.34691993E-06	2.81387437E-01	9.51662234E-05	1.03673179E-02	3.97356741E-03	-4.22566929E+00
	2.12424397E-02	1.17061019E-01	7.02828722E+01	6.49274830E+16	1.83790925E+01	2.59254672E+07	5.41425063E+15	1.62353474E+09	3.84533346E+08	1.63737267E+00	3.79561422E-01	6.19121918E-01	9.39989323E+24	3.35456966E+16	1.13932180E+15	1.53186990E+00	3.79561553E-01	1.57388997E+04	4.22682678E-01	5.99248381E+03	6.19101742E+01	5.93057364E+03	0.00000000E+00	3.90588434E+02	2.19724744E-05	-0.00000000E+00	7.00187750E-01	7.71949723E-12	6.98666825E-01	2.79999413E-01	5.32414798E-06	2.81387460E-01	9.52649123E-05	1.03672253E-02	3.97354168E-03	-4.22556068E+00
	1.95061985E-02	1.13743826E-01	6.52201942E+01	6.51047907E+16	1.84097300E+01	2.59523163E+07	5.42013788E+15	1.62353477E+09	3.84604685E+08	1.63733632E+00	3.79536523E-01	6.19121885E-01	9.41556338E+24	3.36364268E+16	1.14404879E+15	1.54485465E+00	3.79536655E-01	1.58068718E+04	4.22405542E-01	6.10319638E+03	6.22647758E+01	6.04093160E+03	0.00000000E+00	3.97757880E+02	2.21377306E-05	-0.00000000E+00	7.00187769E-01	7.66120533E-12	6.98666897E-01	2.79999412E-01	5.30223812E-06	2.81387482E-01	9.53602028E-05	1.03671356E-02	3.97351708E-03	-4.22545562E+00
	1.78742481E-02	1.10444504E-01	6.03751438E+01	6.52765298E+16	1.84393750E+01	2.59782773E+07	5.42583104E+15	1.62353481E+09	3.84673689E+08	1.63730117E+00	3.79512449E-01	6.19121852E-01	9.43072590E+24	3.37243042E+16	1.14863339E+15	1.55754625E+00	3.79512582E-01	1.58728458E+04	4.22138311E-01	6.21208662E+03	6.26089593E+01	6.14947766E+03	0.00000000E+00	4.04808513E+02	2.22985604E-05	-0.00000000E+00	7.00187787E-01	7.60530708E-12	6.98666966E-01	2.79999412E-01	5.28115646E-06	2.81387503E-01	9.54521992E-05	1.03670488E-02	3.97349355E-03	-4.22535401E+00
	1.63416504E-02	1.07160903E-01	5.57452133E+01	6.54428447E+16	1.84680554E+01	2.60033764E+07	5.43133578E+15	1.62353484E+09	3.84740424E+08	1.63726719E+00	3.79489175E-01	6.19121822E-01	9.44539504E+24	3.38094030E+16	1.15307887E+15	1.56994553E+00	3.79489309E-01	1.59368653E+04	4.21880640E-01	6.31910884E+03	6.29429448E+01	6.25616589E+03	0.00000000E+00	4.11737437E+02	2.24550270E-05	-0.00000000E+00	7.00187805E-01	7.55169577E-12	6.98667033E-01	2.79999412E-01	5.26087086E-06	2.81387523E-01	9.55410021E-05	1.03669649E-02	3.97347104E-03	-4.22525574E+00
	1.49037062E-02	1.03890749E-01	5.13276236E+01	6.56038755E+16	1.84957981E+01	2.60276389E+07	5.43665760E+15	1.62353487E+09	3.84804955E+08	1.63723435E+00	3.79466677E-01	6.19121792E-01	9.45958458E+24	3.38917953E+16	1.15738843E+15	1.58205351E+00	3.79466812E-01	1.59989728E+04	4.21632197E-01	6.42422121E+03	6.32669478E+01	6.36095426E+03	0.00000000E+00	4.18542004E+02	2.26071942E-05	-0.00000000E+00	7.00187822E-01	7.50027091E-12	6.98667098E-01	2.79999412E-01	5.24135081E-06	2.81387543E-01	9.56267081E-05	1.03668838E-02	3.97344949E-03	-4.22516073E+00
	1.35559468E-02	1.00631634E-01	4.71193600E+01	6.57597573E+16	1.85226290E+01	2.60510891E+07	5.44180176E+15	1.62353490E+09	3.84867345E+08	1.63720261E+00	3.79444934E-01	6.19121763E-01	9.47330778E+24	3.39715503E+16	1.16156517E+15	1.59387144E+00	3.79445069E-01	1.60592101E+04	4.21392669E-01	6.52738542E+03	6.35811789E+01	6.46380425E+03	0.00000000E+00	4.25219793E+02	2.27551254E-05	-0.00000000E+00	7.00187838E-01	7.45093791E-12	6.98667160E-01	2.79999412E-01	5.22256737E-06	2.81387562E-01	9.57094098E-05	1.03668053E-02	3.97342888E-03	-4.22506887E+00
	1.22941248E-02	9.73809879E-02	4.31172074E+01	6.59106204E+16	1.85485730E+01	2.60737502E+07	5.44677330E+15	1.62353493E+09	3.84927654E+08	1.63717193E+00	3.79423923E-01	6.19121735E-01	9.48657735E+24	3.40487352E+16	1.16561209E+15	1.60540074E+00	3.79424059E-01	1.61176177E+04	4.21161756E-01	6.62856630E+03	6.38858431E+01	6.56468046E+03	0.00000000E+00	4.31768581E+02	2.28988839E-05	-0.00000000E+00	7.00187854E-01	7.40360777E-12	6.98667219E-01	2.79999412E-01	5.20449317E-06	2.81387580E-01	9.57891955E-05	1.03667295E-02	3.97340914E-03	-4.22498008E+00
	1.11142060E-02	9.41360593E-02	3.93177844E+01	6.60565901E+16	1.85736540E+01	2.60956444E+07	5.45157707E+15	1.62353496E+09	3.84985939E+08	1.63714230E+00	3.79403623E-01	6.19121709E-01	9.49940551E+24	3.41234141E+16	1.16953210E+15	1.61664294E+00	3.79403761E-01	1.61742348E+04	4.20939173E-01	6.72773136E+03	6.41811390E+01	6.66355022E+03	0.00000000E+00	4.38186318E+02	2.30385318E-05	-0.00000000E+00	7.00187869E-01	7.35819685E-12	6.98667277E-01	2.79999412E-01	5.18710229E-06	2.81387597E-01	9.58661495E-05	1.03666562E-02	3.97339025E-03	-4.22489427E+00
	1.00123624E-02	9.08938853E-02	3.57175766E+01	6.61977862E+16	1.85978947E+01	2.61167929E+07	5.45621765E+15	1.62353498E+09	3.85042255E+08	1.63711368E+00	3.79384016E-01	6.19121683E-01	9.51180387E+24	3.41956487E+16	1.17332798E+15	1.62759965E+00	3.79384154E-01	1.62290995E+04	4.20724650E-01	6.82485033E+03	6.44672576E+01	6.76038307E+03	0.00000000E+00	4.44471095E+02	2.31741297E-05	-0.00000000E+00	7.00187884E-01	7.31462663E-12	6.98667332E-01	2.79999412E-01	5.17037030E-06	2.81387614E-01	9.59403512E-05	1.03665855E-02	3.97337216E-03	-4.22481137E+00
	8.98496434E-03	8.76512579E-02	3.23129692E+01	6.63343227E+16	1.86213167E+01	2.61372159E+07	5.46069942E+15	1.62353501E+09	3.85096653E+08	1.63708604E+00	3.79365082E-01	6.19121659E-01	9.52378350E+24	3.42654974E+16	1.17700239E+15	1.63827254E+00	3.79365221E-01	1.62822483E+04	4.20517934E-01	6.91989462E+03	6.47443821E+01	6.85515024E+03	0.00000000E+00	4.50621109E+02	2.33057362E-05	-0.00000000E+00	7.00187898E-01	7.27282354E-12	6.98667385E-01	2.79999412E-01	5.15427416E-06	2.81387630E-01	9.60118756E-05	1.03665172E-02	3.97335484E-03	-4.22473130E+00
	8.02857441E-03	8.44046849E-02	2.91002791E+01	6.64663075E+16	1.86439404E+01	2.61569323E+07	5.46502649E+15	1.62353503E+09	3.85149183E+08	1.63705935E+00	3.79346804E-01	6.19121635E-01	9.53535484E+24	3.43330157E+16	1.18055786E+15	1.64866326E+00	3.79346943E-01	1.63337160E+04	4.20318785E-01	7.01283671E+03	6.50126859E+01	6.94782403E+03	0.00000000E+00	4.56634626E+02	2.34334072E-05	-0.00000000E+00	7.00187911E-01	7.23271882E-12	6.98667437E-01	2.79999412E-01	5.13879230E-06	2.81387645E-01	9.60807923E-05	1.03664513E-02	3.97333825E-03	-4.22465398E+00
	7.13994137E-03	8.11503413E-02	2.60757860E+01	6.65938416E+16	1.86657850E+01	2.61759598E+07	5.46920274E+15	1.62353506E+09	3.85199890E+08	1.63703361E+00	3.79329164E-01	6.19121612E-01	9.54652766E+24	3.43982554E+16	1.18399674E+15	1.65877340E+00	3.79329305E-01	1.63835358E+04	4.20126979E-01	7.10364942E+03	6.52723318E+01	7.03837709E+03	0.00000000E+00	4.62509930E+02	2.35571950E-05	-0.00000000E+00	7.00187924E-01	7.19424844E-12	6.98667486E-01	2.79999412E-01	5.12390453E-06	2.81387660E-01	9.61471658E-05	1.03663877E-02	3.97332237E-03	-4.22457935E+00
	6.31599477E-03	7.78840126E-02	2.32357636E+01	6.67170186E+16	1.86868681E+01	2.61943150E+07	5.47323173E+15	1.62353508E+09	3.85248818E+08	1.63700877E+00	3.79312149E-01	6.19121590E-01	9.55731105E+24	3.44612646E+16	1.18732122E+15	1.66860440E+00	3.79312290E-01	1.64317387E+04	4.19942307E-01	7.19230507E+03	6.55234702E+01	7.12678160E+03	0.00000000E+00	4.68245271E+02	2.36771474E-05	-0.00000000E+00	7.00187937E-01	7.15735309E-12	6.98667533E-01	2.79999412E-01	5.10959217E-06	2.81387675E-01	9.62110542E-05	1.03663265E-02	3.97330717E-03	-4.22450734E+00
	5.55384026E-03	7.46010251E-02	2.05765110E+01	6.68359239E+16	1.87072061E+01	2.62120129E+07	5.47711675E+15	1.62353510E+09	3.85296004E+08	1.63698482E+00	3.79295743E-01	6.19121569E-01	9.56771328E+24	3.45220871E+16	1.19053327E+15	1.67815753E+00	3.79295885E-01	1.64783531E+04	4.19764580E-01	7.27877447E+03	6.57662367E+01	7.21300824E+03	0.00000000E+00	4.73838802E+02	2.37933067E-05	-0.00000000E+00	7.00187949E-01	7.12197821E-12	6.98667579E-01	2.79999412E-01	5.09583800E-06	2.81387688E-01	9.62725090E-05	1.03662675E-02	3.97329263E-03	-4.22443789E+00
	4.85075554E-03	7.12961612E-02	1.80943838E+01	6.69506330E+16	1.87268132E+01	2.62290671E+07	5.48086072E+15	1.62353512E+09	3.85341484E+08	1.63696175E+00	3.79279935E-01	6.19121549E-01	9.57774173E+24	3.45807618E+16	1.19363465E+15	1.68743374E+00	3.79280077E-01	1.65234052E+04	4.19593626E-01	7.36302573E+03	6.60007501E+01	7.29702498E+03	0.00000000E+00	4.79288498E+02	2.39057085E-05	-0.00000000E+00	7.00187961E-01	7.08807411E-12	6.98667623E-01	2.79999412E-01	5.08262644E-06	2.81387702E-01	9.63315739E-05	1.03662108E-02	3.97327871E-03	-4.22437096E+00
	4.20418703E-03	6.79635556E-02	1.57858259E+01	6.70612108E+16	1.87457021E+01	2.62454891E+07	5.48446618E+15	1.62353514E+09	3.85385288E+08	1.63693953E+00	3.79264713E-01	6.19121530E-01	9.58740281E+24	3.46373219E+16	1.19662680E+15	1.69643360E+00	3.79264856E-01	1.65669176E+04	4.19429291E-01	7.44502266E+03	6.62271086E+01	7.37879555E+03	0.00000000E+00	4.84592055E+02	2.40143795E-05	-0.00000000E+00	7.00187972E-01	7.05559622E-12	6.98667665E-01	2.79999412E-01	5.06994359E-06	2.81387714E-01	9.63882834E-05	1.03661562E-02	3.97326540E-03	-4.22430650E+00
	3.61174736E-03	6.45965674E-02	1.36474018E+01	6.71677088E+16	1.87638829E+01	2.62612888E+07	5.48793524E+15	1.62353516E+09	3.85427441E+08	1.63691815E+00	3.79250068E-01	6.19121511E-01	9.59670171E+24	3.46917940E+16	1.19951086E+15	1.70515717E+00	3.79250212E-01	1.66089095E+04	4.19271446E-01	7.52472292E+03	6.64453859E+01	7.45827753E+03	0.00000000E+00	4.89746772E+02	2.41193357E-05	-0.00000000E+00	7.00187983E-01	7.02450545E-12	6.98667705E-01	2.79999412E-01	5.05777747E-06	2.81387726E-01	9.64426612E-05	1.03661039E-02	3.97325269E-03	-4.22424447E+00
	3.07121347E-03	6.11876209E-02	1.16758297E+01	6.72701633E+16	1.87813630E+01	2.62764733E+07	5.49126946E+15	1.62353518E+09	3.85467961E+08	1.63689761E+00	3.79235994E-01	6.19121493E-01	9.60564225E+24	3.47441968E+16	1.20228755E+15	1.71360382E+00	3.79236138E-01	1.66493955E+04	4.19119989E-01	7.60207554E+03	6.66556254E+01	7.53541991E+03	0.00000000E+00	4.94749386E+02	2.42205799E-05	-0.00000000E+00	7.00187993E-01	6.99476873E-12	6.98667743E-01	2.79999412E-01	5.04611821E-06	2.81387738E-01	9.64947176E-05	1.03660538E-02	3.97324055E-03	-4.22418485E+00
	2.58052549E-03	5.77280067E-02	9.86801505E+00	6.73685914E+16	1.87981466E+01	2.62910471E+07	5.49446976E+15	1.62353519E+09	3.85506858E+08	1.63687789E+00	3.79222486E-01	6.19121476E-01	9.61422655E+24	3.47945392E+16	1.20495707E+15	1.72177207E+00	3.79222631E-01	1.66883852E+04	4.18974847E-01	7.67701771E+03	6.68578330E+01	7.61015988E+03	0.00000000E+00	4.99595872E+02	2.43180970E-05	-0.00000000E+00	7.00188003E-01	6.96635984E-12	6.98667780E-01	2.79999412E-01	5.03495845E-06	2.81387749E-01	9.65444458E-05	1.03660059E-02	3.97322897E-03	-4.22412762E+00
	2.13778596E-03	5.42076316E-02	8.22110335E+00	6.74629866E+16	1.88142338E+01	2.63050108E+07	5.49753629E+15	1.62353521E+09	3.85544134E+08	1.63685900E+00	3.79209544E-01	6.19121460E-01	9.62245464E+24	3.48428178E+16	1.20751902E+15	1.72966351E+00	3.79209690E-01	1.67258987E+04	4.18835983E-01	7.74928054E+03	6.70515435E+01	7.68222899E+03	0.00000000E+00	5.04268836E+02	2.44118505E-05	-0.00000000E+00	7.00188012E-01	6.93926049E-12	6.98667815E-01	2.79999412E-01	5.02429377E-06	2.81387760E-01	9.65918171E-05	1.03659603E-02	3.97321795E-03	-4.22407277E+00
	1.74125895E-03	5.06147016E-02	6.73253132E+00	6.75533124E+16	1.88296194E+01	2.63183607E+07	5.50046822E+15	1.62353523E+09	3.85579778E+08	1.63684094E+00	3.79197171E-01	6.19121443E-01	9.63032390E+24	3.48890143E+16	1.20997218E+15	1.73729252E+00	3.79197317E-01	1.67620068E+04	4.18703411E-01	7.81846242E+03	6.72350714E+01	7.75122735E+03	0.00000000E+00	5.08740360E+02	2.45017769E-05	-0.00000000E+00	7.00188023E-01	6.91346197E-12	6.98667851E-01	2.79999412E-01	5.01412335E-06	2.81387770E-01	9.66490904E-05	1.03659051E-02	3.97320462E-03	-4.22402033E+00
	1.38936790E-03	4.69353169E-02	5.39990056E+00	6.76394941E+16	1.88442917E+01	2.63310875E+07	5.50326345E+15	1.62353526E+09	3.85613766E+08	1.63682373E+00	3.79185376E-01	6.19121424E-01	9.63782837E+24	3.49330905E+16	1.21231429E+15	1.74465419E+00	3.79185523E-01	1.67966975E+04	4.18577198E-01	7.88581763E+03	6.74103518E+01	7.81840728E+03	0.00000000E+00	5.13089860E+02	2.45877757E-05	-0.00000000E+00	7.00188039E-01	6.88896727E-12	6.98667891E-01	2.79999412E-01	5.00445087E-06	2.81387780E-01	9.67287654E-05	1.03658284E-02	3.97318603E-03	-4.22397033E+00
	1.08068980E-03	4.31529476E-02	4.22106320E+00	6.77214072E+16	1.88582307E+01	2.63431742E+07	5.50591825E+15	1.62353529E+09	3.85646050E+08	1.63680738E+00	3.79174175E-01	6.19121406E-01	9.64495777E+24	3.49749828E+16	1.21454177E+15	1.75172460E+00	3.79174322E-01	1.68298781E+04	4.18457485E-01	7.95029681E+03	6.75771061E+01	7.88271971E+03	0.00000000E+00	5.17253403E+02	2.46696903E-05	-0.00000000E+00	7.00188054E-01	6.86579384E-12	6.98667928E-01	2.79999412E-01	4.99528570E-06	2.81387789E-01	9.68045257E-05	1.03657555E-02	3.97316832E-03	-4.22392285E+00
	8.13941063E-04	3.92477343E-02	3.19421032E+00	6.77988621E+16	1.88714051E+01	2.63545943E+07	5.50842678E+15	1.62353531E+09	3.85676558E+08	1.63679193E+00	3.79163591E-01	6.19121389E-01	9.65169612E+24	3.50145944E+16	1.21664923E+15	1.75849771E+00	3.79163739E-01	1.68615263E+04	4.18344509E-01	8.01167951E+03	6.77349240E+01	7.94394459E+03	0.00000000E+00	5.21216797E+02	2.47473038E-05	-0.00000000E+00	7.00188068E-01	6.84397795E-12	6.98667963E-01	2.79999412E-01	4.98664454E-06	2.81387798E-01	9.68761323E-05	1.03656866E-02	3.97315154E-03	-4.22387797E+00
